ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,Mech Not Defined,Mech_Acting,Mech_Action,Mech_tokens,Mech_construcc_farm,Mech_roll_thng,Mech_cards,Mech_role_camp,Mech_board,Mech_money,Mech_score,Mech_turnbased,Mech_team,Mech_skill,Mech_solo,Abstract,Children,Customizable,Family,Party,Strategy,Thematic,Wargames,Domain_Not Defined
12493.0,Twilight Imperium: Third Edition,2005,3,6,240,14,18302,7.84,80,4.25,20048,"Action Points, Area-Impulse, Dice Rolling, Follow, Hexagon Grid, Increase Value of Unchosen Resources, Modular Board, Player Elimination, Tile Placement, Trading, Variable Phase Order, Variable Player Powers, Voting","Strategy Games, Thematic Games",0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
37111.0,Battlestar Galactica: The Board Game,2008,3,6,180,14,32889,7.74,81,3.24,35758,"Area Movement, Dice Rolling, Hand Management, Hidden Roles, Once-Per-Game Abilities, Role Playing, Semi-Cooperative Game, Team-Based Game, Traitor Game, Variable Player Powers, Variable Set-up, Voting",Thematic Games,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
146021.0,Eldritch Horror,2013,1,8,240,14,29347,7.81,82,3.32,43238,"Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers",Thematic Games,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
73439.0,Troyes,2010,2,4,90,12,18930,7.76,83,3.46,21299,"Area Majority / Influence, Dice Rolling, End Game Bonuses, Hidden Victory Points, Lose a Turn, Ownership, Set Collection, Solo / Solitaire Game, Turn Order: Progressive, Worker Placement, Worker Placement with Dice Workers, Worker Placement, Different Worker Types",Strategy Games,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
205896.0,Rising Sun,2018,3,5,120,14,15767,7.88,84,3.28,20763,"Action Drafting, Alliances, Area Majority / Influence, Area Movement, Auction: Sealed Bid, Betting and Bluffing, Drafting, End Game Bonuses, Follow, Force Commitment, Negotiation, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers, Variable Set-up",Strategy Games,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40834.0,Dominion: Intrigue,2009,2,4,30,13,30118,7.72,85,2.42,43570,"Deck Bag and Pool Building, Hand Management",Strategy Games,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172386.0,Mombasa,2015,2,4,150,12,10954,7.88,86,3.9,13057,"Action Queue, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Investment, Simultaneous Action Selection, Stock Holding, Variable Player Powers, Worker Placement",Strategy Games,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182874.0,Grand Austria Hotel,2015,2,4,120,12,12604,7.85,87,3.22,15014,"Action Drafting, Contracts, Dice Rolling, End Game Bonuses, Hand Management, Once-Per-Game Abilities, Set Collection, Variable Player Powers, Variable Set-up",Strategy Games,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
269385.0,The Lord of the Rings: Journeys in Middle-Earth,2019,1,5,120,14,8822,8.08,88,2.57,15716,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers",Thematic Games,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
163412.0,Patchwork,2014,2,2,30,8,46536,7.66,89,1.64,68860,"Card Drafting, Grid Coverage, Income, Square Grid, Tile Placement, Time Track, Victory Points as a Resource","Abstract Games, Family Games",0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
170042.0,Raiders of the North Sea,2015,2,4,80,12,15990,7.79,90,2.53,21145,"Dice Rolling, Hand Management, Set Collection, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144733.0,Russian Railroads,2013,2,4,120,12,14845,7.77,91,3.41,14737,"End Game Bonuses, Worker Placement",Strategy Games,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,Tigris & Euphrates,1997,2,4,90,12,25321,7.7,92,3.51,28348,"Area Majority / Influence, Area Movement, Connections, Hand Management, Highest-Lowest Scoring, Income, Pieces as Map, Set Collection, Square Grid, Tile Placement",Strategy Games,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
178900.0,Codenames,2015,2,8,15,14,67688,7.62,93,1.29,107682,"Communication Limits, Memory, Push Your Luck, Team-Based Game",Party Games,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
132531.0,Roll for the Galaxy,2014,2,5,45,13,26421,7.67,94,2.77,32192,"Action Retrieval, Contracts, Dice Rolling, Follow, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",Strategy Games,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
102680.0,Trajan,2011,2,4,120,12,14728,7.76,95,3.65,17181,"Area Movement, Card Drafting, Hand Management, Mancala, Rondel, Set Collection",Strategy Games,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203993.0,Lorenzo il Magnifico,2016,2,4,120,12,9140,7.89,96,3.28,11494,"Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2511.0,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,1,8,120,13,17236,7.73,97,2.68,32905,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
36218.0,Dominion,2008,2,4,30,13,78089,7.62,98,2.36,101839,"Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That, Variable Set-up",Strategy Games,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30549.0,Pandemic,2008,2,4,45,8,102214,7.61,99,2.41,155312,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers","Family Games, Strategy Games",0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
198928.0,Pandemic: Iberia,2016,2,5,45,8,8359,7.92,100,2.58,14808,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Solo / Solitaire Game, Trading, Variable Player Powers",Strategy Games,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
172287.0,Champions of Midgard,2015,2,4,90,10,13345,7.77,101,2.59,19380,"Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",Strategy Games,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225694.0,Decrypto,2018,3,8,45,12,11690,7.79,102,1.83,18890,"Communication Limits, Targeted Clues, Team-Based Game",Party Games,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
127023.0,Kemet,2012,2,5,120,13,16277,7.72,103,3.01,18747,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management",Strategy Games,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196340.0,Yokohama,2016,2,4,90,14,8865,7.85,104,3.27,12088,"Contracts, End Game Bonuses, Grid Movement, Modular Board, Network and Route Building, Set Collection, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233371.0,Clank! In! Space!: A Deck-Building Adventure,2017,2,4,90,12,9188,7.86,105,2.54,13715,"Card Drafting, Deck Bag and Pool Building, Modular Board, Pick-up and Deliver, Player Elimination, Point to Point Movement, Push Your Luck",Strategy Games,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
175155.0,Forbidden Stars,2015,2,4,180,14,7516,7.97,106,3.83,11900,"Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers",Strategy Games,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155821.0,Inis,2016,2,4,90,14,12665,7.8,107,2.88,16477,"Action Drafting, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Card Drafting, Hand Management, King of the Hill, Map Addition, Modular Board, Variable Phase Order, Variable Set-up",Strategy Games,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
281259.0,The Isle of Cats,2019,1,4,90,8,6450,8.04,108,2.32,12360,"Card Drafting, Drafting, Grid Coverage, Hidden Victory Points, Income, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Turn Order: Stat-Based","Family Games, Strategy Games",0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
103885.0,Star Wars: X-Wing Miniatures Game,2012,2,2,45,14,23061,7.69,109,2.49,38018,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Player Elimination, Simulation, Simultaneous Action Selection, Variable Player Powers","Customizable Games, Wargames",0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
161970.0,Alchemists,2014,2,4,120,13,18250,7.67,110,3.9,23577,"Action Drafting, Card Drafting, Constrained Bidding, End Game Bonuses, Events, Hand Management, Turn Order: Progressive",Strategy Games,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34635.0,Stone Age,2008,2,4,90,10,44975,7.57,111,2.48,47743,"Contracts, Dice Rolling, End Game Bonuses, Set Collection, Turn Order: Progressive, Worker Placement","Family Games, Strategy Games",0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
146652.0,Legendary Encounters: An Alien Deck Building Game,2014,1,5,60,17,11251,7.79,112,2.7,16119,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Events, Hidden Roles, Player Elimination, Solo / Solitaire Game, Team-Based Game, Variable Player Powers",Thematic Games,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
175640.0,Vinhos Deluxe Edition,2016,1,4,135,14,4245,8.21,113,4.05,7957,"Area Majority / Influence, Variable Phase Order, Worker Placement",Strategy Games,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
233398.0,Endeavor: Age of Sail,2018,2,5,90,13,6265,8.02,114,2.8,8879,"Area Majority / Influence, Card Drafting, Point to Point Movement, Set Collection, Tech Trees / Tech Tracks",Strategy Games,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147020.0,Star Realms,2014,2,2,20,12,35947,7.58,115,1.94,52271,"Card Drafting, Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That",Strategy Games,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104162.0,Descent: Journeys in the Dark (Second Edition),2012,1,5,120,14,22715,7.69,116,3.2,35659,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Line of Sight, Modular Board, Movement Points, Multiple Maps, Scenario / Mission / Campaign Game, Team-Based Game, Variable Player Powers",Thematic Games,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
263918.0,Cartographers,2019,1,100,45,10,10754,7.76,117,1.91,19320,"Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil, Solo / Solitaire Game",Family Games,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
262712.0,Res Arcana,2019,2,4,60,12,9719,7.8,118,2.59,13790,"Card Drafting, Hand Management, Race, Take That, Turn Order: Pass Order, Variable Player Powers",Strategy Games,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4098.0,Age of Steam,2002,1,6,120,13,8871,7.78,119,3.9,9636,"Auction/Bidding, Catch the Leader, Connections, Dice Rolling, Loans, Network and Route Building, Pick-up and Deliver, Player Elimination, Scenario / Mission / Campaign Game, Selection Order Bid, Tile Placement, Turn Order: Auction, Victory Points as a Resource",Strategy Games,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
148949.0,Istanbul,2014,2,5,60,10,25234,7.58,120,2.58,30353,"Contracts, Dice Rolling, Grid Movement, Modular Board, Network and Route Building, Pick-up and Deliver, Race, Variable Set-up, Worker Placement",Strategy Games,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14996.0,Ticket to Ride: Europe,2005,2,5,60,8,58608,7.55,121,1.94,83075,"Card Drafting, Connections, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150376.0,Dead of Winter: A Crossroads Game,2014,2,5,120,13,39287,7.57,122,3.02,53328,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Narrative Choice / Paragraph, Push Your Luck, Semi-Cooperative Game, Storytelling, Trading, Traitor Game, Variable Player Powers, Voting",Thematic Games,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
118048.0,Targi,2012,2,2,60,12,14592,7.64,123,2.35,22524,"End Game Bonuses, Modular Board, Set Collection, Turn Order: Progressive, Worker Placement",Strategy Games,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9609.0,War of the Ring,2004,2,4,120,12,9935,7.77,124,3.85,12793,"Action Points, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management",Thematic Games,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43111.0,Chaos in the Old World,2009,3,4,120,13,14297,7.68,125,3.19,14782,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers","Strategy Games, Thematic Games",0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
233867.0,Welcome To...,2018,1,100,25,10,17370,7.61,126,1.82,27392,"Bingo, Paper-and-Pencil, Pattern Building, Solo / Solitaire Game",Family Games,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
244522.0,That's Pretty Clever!,2018,1,4,30,8,14352,7.64,127,1.89,21684,"Dice Rolling, Drafting, Highest-Lowest Scoring, Paper-and-Pencil, Re-rolling and Locking, Solo / Solitaire Game",Family Games,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
163068.0,Trickerion: Legends of Illusion,2015,2,4,180,14,6665,7.89,128,4.2,9928,"Action Points, Action Queue, Catch the Leader, Dice Rolling, Simultaneous Action Selection, Tile Placement, Turn Order: Stat-Based, Worker Placement",Strategy Games,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77423.0,The Lord of the Rings: The Card Game,2011,1,2,60,13,20805,7.65,129,3.17,32244,"Cooperative Game, Deck Construction, Events, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Set-up",Customizable Games,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
17133.0,Railways of the World,2005,2,6,120,10,11039,7.69,130,3.02,11902,"Action Points, Auction/Bidding, Card Drafting, Connections, End Game Bonuses, Hexagon Grid, Income, Network and Route Building, Ownership, Pick-up and Deliver, Tile Placement, Turn Order: Auction",Strategy Games,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
128882.0,The Resistance: Avalon,2012,5,10,30,13,27134,7.58,131,1.77,38202,"Hidden Roles, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Party Games,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
218417.0,Aeon's End: War Eternal,2017,1,4,60,14,3191,8.41,132,2.91,7541,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",Strategy Games,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
221194.0,Dinosaur Island,2017,1,4,120,8,11559,7.72,133,3.04,19263,"Action Points, Dice Rolling, Income, Set Collection, Tile Placement, Worker Placement",Strategy Games,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266524.0,PARKS,2019,1,5,60,10,7275,7.89,134,2.17,14285,"Card Drafting, Contracts, Modular Board, Set Collection, Solo / Solitaire Game, Track Movement, Turn Order: Claim Action, Worker Placement",Family Games,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
103343.0,A Game of Thrones: The Board Game (Second Edition),2011,3,6,240,14,28650,7.6,135,3.72,38623,"Area Majority / Influence, Area Movement, Auction/Bidding, Auction: Sealed Bid, Card Play Conflict Resolution, Hand Management, Order Counters, Player Elimination, Prisoner's Dilemma, Simultaneous Action Selection, Variable Player Powers",Strategy Games,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
155426.0,Castles of Mad King Ludwig,2014,1,4,90,13,22125,7.56,136,2.66,28039,"Card Drafting, End Game Bonuses, I Cut You Choose, Increase Value of Unchosen Resources, Pattern Building, Set Collection, Tile Placement, Turn Order: Progressive",Strategy Games,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
246900.0,Eclipse: Second Dawn for the Galaxy,2020,2,6,200,14,2556,8.8,137,3.48,5256,"Alliances, Area Majority / Influence, Area Movement, Area-Impulse, Critical Hits and Failures, Dice Rolling, Grid Movement, Income, Kill Steal, Modular Board, Passed Action Token, Player Elimination, Tile Placement, Variable Player Powers",Strategy Games,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54043.0,Jaipur,2009,2,2,30,12,37225,7.51,138,1.49,54358,"Card Drafting, Hand Management, Market, Score-and-Reset Game, Set Collection",Family Games,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43015.0,Hansa Teutonica,2009,2,5,90,12,11496,7.65,139,3.12,10985,"Action Points, Area Majority / Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees / Tech Tracks",Strategy Games,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10630.0,Memoir '44,2004,2,8,60,8,25720,7.56,140,2.27,33786,"Area Majority / Influence, Campaign / Battle Card Driven, Command Cards, Dice Rolling, Die Icon Resolution, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70149.0,Ora et Labora,2011,1,4,180,13,9770,7.71,141,3.9,12289,"Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239188.0,Chronicles of Crime,2018,1,4,90,14,14251,7.8,142,2.11,23966,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling",Thematic Games,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14105.0,Commands & Colors: Ancients,2006,2,2,60,12,7987,7.78,143,2.69,10486,"Campaign / Battle Card Driven, Command Cards, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Scenario / Mission / Campaign Game, Simulation",Wargames,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39463.0,Cosmic Encounter,2008,3,5,120,12,27396,7.54,144,2.57,33832,"Alliances, Card Play Conflict Resolution, Hand Management, Interrupts, Negotiation, Prisoner's Dilemma, Race, Simultaneous Action Selection, Take That, Trading, Variable Player Powers","Strategy Games, Thematic Games",0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
146508.0,T.I.M.E Stories,2015,2,4,90,12,23729,7.55,145,2.61,35093,"Cooperative Game, Dice Rolling, Move Through Deck, Narrative Choice / Paragraph, Storytelling, Variable Player Powers",Thematic Games,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
199561.0,Sagrada,2017,1,4,45,14,26063,7.53,146,1.93,40258,"Contracts, Dice Rolling, Drafting, Pattern Building, Set Collection, Solo / Solitaire Game","Abstract Games, Family Games",0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
82222.0,Xia: Legends of a Drift System,2014,3,5,180,12,7357,7.86,147,3.17,11630,"Action Points, Dice Rolling, Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers","Strategy Games, Thematic Games",0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
123260.0,Suburbia,2012,1,4,90,8,21584,7.52,148,2.78,24714,"Auction: Dutch, Card Drafting, Catch the Leader, Hexagon Grid, Set Collection, Tile Placement",Strategy Games,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188920.0,This War of Mine: The Board Game,2017,1,6,120,18,8550,7.83,149,3.25,16050,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Push Your Luck, Role Playing, Simulation, Solo / Solitaire Game, Storytelling, Variable Player Powers, Worker Placement",Thematic Games,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
287954.0,Azul: Summer Pavilion,2019,2,4,45,8,7039,7.83,150,2.05,12321,"Drafting, Pattern Building, Set Collection","Abstract Games, Family Games",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
126042.0,Nations,2013,1,5,200,14,11146,7.64,151,3.54,12085,"Card Drafting, Events, Turn Order: Pass Order, Variable Player Powers, Worker Placement",Strategy Games,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
223321.0,Detective: A Modern Crime Board Game,2018,1,5,180,16,7042,7.89,152,2.72,15633,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
195421.0,Near and Far,2017,2,4,120,13,7245,7.81,153,2.82,15697,"Card Drafting, Dice Rolling, Narrative Choice / Paragraph, Network and Route Building, Scenario / Mission / Campaign Game, Set Collection, Storytelling, Variable Player Powers, Worker Placement",Thematic Games,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31627.0,Ticket to Ride: Nordic Countries,2007,2,3,60,8,11646,7.64,154,1.98,17300,"Card Drafting, Hand Management, Network and Route Building, Set Collection",Family Games,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104006.0,Village,2011,2,4,90,12,20255,7.53,155,3.07,26348,"Action Drafting, Area Majority / Influence, Contracts, Set Collection, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91.0,Paths of Glory,1999,2,2,480,14,4539,8.06,156,3.84,8630,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",Wargames,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
